product_id,order_id,product_name,quantity,order_date,order_time,unit_price,total_price,bazaar_location,selling_method,product_category,product_components
1775,4171671,QuesaBirria,2,3/3/2026,12:17:07 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1776,4171672,QuesaBirria,2,3/3/2026,12:17:07 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1777,4171673,QuesaBirria,2,3/3/2026,12:29:11 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1778,4171674,QuesaBirria,2,3/3/2026,12:29:11 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1779,4171675,QuesaBirria,1,3/3/2026,12:45:40 PM,119,119,UST SIBOL,Onsite,Main,Birria
1780,4171676,QuesaBirria,2,3/3/2026,12:45:40 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1781,4171677,QuesaBirria,2,3/3/2026,12:45:46 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1782,4171678,QuesaBirria,2,3/3/2026,12:45:46 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1783,4171679,QuesaBirria,4,3/3/2026,12:56:57 PM,109.5,438,UST SIBOL,Onsite,Main,Birria
1784,4171680,QuesaBirria,1,3/3/2026,12:56:57 PM,119,119,UST SIBOL,Onsite,Main,Birria
1785,4171681,QuesaBirria,2,3/3/2026,12:57:24 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1786,4171682,QuesaBirria,1,3/3/2026,12:59:14 PM,119,119,UST SIBOL,Onsite,Main,Birria
1787,4171683,QuesaBirria,1,3/3/2026,1:02:50 PM,119,119,UST SIBOL,Onsite,Main,Birria
1788,4171684,QuesaBirria,2,3/3/2026,1:04:36 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1789,4171685,QuesaBirria,2,3/3/2026,1:09:56 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1790,4171686,QuesaBirria,1,3/3/2026,1:11:19 PM,119,119,UST SIBOL,Onsite,Main,Birria
1791,4171687,QuesaBirria,2,3/3/2026,1:16:50 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1792,4171688,QuesaBirria,4,3/3/2026,1:21:06 PM,109.5,438,UST SIBOL,Onsite,Main,Birria
1793,4171689,QuesaBirria,2,3/3/2026,1:35:42 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1794,4171690,QuesaBirria,1,3/3/2026,1:39:50 PM,119,119,UST SIBOL,Onsite,Main,Birria
1795,4171691,QuesaBirria,1,3/3/2026,1:41:24 PM,119,119,UST SIBOL,Onsite,Main,Birria
1796,4171692,QuesaBirria,1,3/3/2026,1:43:38 PM,119,119,UST SIBOL,Onsite,Main,Birria
1797,4171693,QuesaBirria,2,3/3/2026,1:44:07 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1798,4171694,QuesaBirria,1,3/3/2026,1:48:47 PM,119,119,UST SIBOL,Onsite,Main,Birria
1799,4171695,QuesaBirria,1,3/3/2026,1:53:09 PM,119,119,UST SIBOL,Onsite,Main,Birria
1800,4171696,QuesaBirria,1,3/3/2026,1:58:44 PM,119,119,UST SIBOL,Onsite,Main,Birria
1801,4171697,QuesaBirria,2,3/3/2026,2:02:14 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1802,4171698,QuesaBirria,1,3/3/2026,2:03:37 PM,119,119,UST SIBOL,Onsite,Main,Birria
1803,4171699,QuesaBirria,2,3/3/2026,2:08:37 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1804,4172700,QuesaBirria,1,3/3/2026,2:14:08 PM,119,119,UST SIBOL,Onsite,Main,Birria
1805,4172726,QuesaBirria,2,3/3/2026,2:17:03 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1806,4172727,QuesaBirria,1,3/3/2026,2:25:54 PM,119,119,UST SIBOL,Onsite,Main,Birria
1807,4172728,QuesaBirria,2,3/3/2026,2:29:32 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1808,4172729,QuesaBirria,2,3/3/2026,2:32:48 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1809,4172730,QuesaBirria,2,3/3/2026,2:35:25 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1810,4172731,QuesaBirria,2,3/3/2026,2:38:25 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1811,4172732,QuesaBirria,2,3/3/2026,2:42:25 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1812,4172733,QuesaBirria,2,3/3/2026,2:44:13 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1813,4172734,QuesaBirria,2,3/3/2026,2:47:19 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1814,4172735,QuesaBirria,2,3/3/2026,2:55:58 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1815,4172736,QuesaBirria,2,3/3/2026,3:02:42 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1816,4172737,QuesaBirria,2,3/3/2026,3:06:51 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1817,4172738,QuesaBirria,2,3/3/2026,3:10:43 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1818,4172739,QuesaBirria,1,3/3/2026,3:14:41 PM,119,119,UST SIBOL,Onsite,Main,Birria
1819,4172740,QuesaBirria,4,3/3/2026,3:18:51 PM,109.5,438,UST SIBOL,Onsite,Main,Birria
1820,4172741,QuesaBirria,1,3/3/2026,3:22:58 PM,119,119,UST SIBOL,Onsite,Main,Birria
1821,4172742,QuesaBirria,1,3/3/2026,3:26:07 PM,119,119,UST SIBOL,Onsite,Main,Birria
1822,4172743,QuesaBirria,2,3/3/2026,3:38:59 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1823,4172744,QuesaBirria,2,3/3/2026,3:40:53 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1824,4172745,QuesaBirria,2,3/3/2026,3:44:52 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1825,4172746,QuesaBirria,4,3/3/2026,3:48:48 PM,109.5,438,UST SIBOL,Onsite,Main,Birria
1826,4172747,QuesaBirria,1,3/3/2026,3:51:50 PM,119,119,UST SIBOL,Onsite,Main,Birria
1827,4172748,QuesaBirria,2,3/3/2026,3:53:03 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1828,4172749,QuesaBirria,2,3/3/2026,3:53:56 PM,109.5,219,UST SIBOL,Onsite,Main,Birria
1829,4172750,QuesaBirria,8,3/3/2026,3:54:49 PM,109.5,876,UST SIBOL,Onsite,Main,Birria
1830,4172751,QuesaBirria,4,3/24/2026,12:18:50 PM,109.5,438,UST COMACH,Onsite,Main,Birria
1831,4172752,QuesaBirria,2,3/24/2026,12:19:04 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1832,4172753,QuesaBirria,1,3/24/2026,12:19:14 PM,119,119,UST COMACH,Onsite,Main,Birria
1833,4172754,QuesaBirria,2,3/24/2026,12:19:24 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1834,4172755,QuesaBirria,2,3/24/2026,12:19:35 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1835,4172756,QuesaBirria,2,3/24/2026,12:36:26 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1836,4172757,QuesaBirria,2,3/24/2026,12:38:48 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1837,4172758,QuesaBirria,2,3/24/2026,1:08:52 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1838,4172759,QuesaBirria,2,3/24/2026,1:09:12 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1839,4172760,QuesaBirria,2,3/24/2026,1:10:25 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1840,4172761,QuesaBirria,1,3/24/2026,1:11:24 PM,119,119,UST COMACH,Onsite,Main,Birria
1841,4172762,QuesaBirria,2,3/24/2026,1:12:10 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1842,4172763,QuesaBirria,2,3/24/2026,1:13:31 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1843,4172764,QuesaBirria,2,3/24/2026,1:14:43 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1844,4172765,QuesaBirria,2,3/24/2026,1:19:13 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1845,4172766,QuesaBirria,2,3/24/2026,1:23:28 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1846,4172767,QuesaBirria,2,3/24/2026,1:25:01 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1847,4172768,QuesaBirria,4,3/24/2026,1:33:17 PM,109.5,438,UST COMACH,Onsite,Main,Birria
1848,4172769,QuesaBirria,2,3/24/2026,1:52:44 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1849,4172770,QuesaBirria,1,3/24/2026,2:17:40 PM,119,119,UST COMACH,Onsite,Main,Birria
1850,4172771,QuesaBirria,2,3/24/2026,2:20:45 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1851,4172772,QuesaBirria,1,3/24/2026,2:30:14 PM,119,119,UST COMACH,Onsite,Main,Birria
1852,4172773,QuesaBirria,1,3/24/2026,2:32:04 PM,119,119,UST COMACH,Onsite,Main,Birria
1853,4172774,QuesaBirria,2,3/24/2026,2:32:04 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1854,4172775,QuesaBirria,2,3/24/2026,2:35:58 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1855,4172776,QuesaBirria,5,3/24/2026,2:38:33 PM,111.4,557,UST COMACH,Onsite,Main,Birria
1856,4172777,QuesaBirria,2,3/24/2026,2:39:54 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1857,4172778,QuesaBirria,2,3/24/2026,2:41:48 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1858,4172779,QuesaBirria,4,3/24/2026,2:47:34 PM,109.5,438,UST COMACH,Onsite,Main,Birria
1859,4172780,QuesaBirria,2,3/24/2026,2:51:09 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1860,4172781,QuesaBirria,2,3/24/2026,3:20:37 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1861,4172782,QuesaBirria,2,3/24/2026,3:32:23 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1862,4172783,QuesaBirria,2,3/24/2026,3:33:24 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1863,4172784,QuesaBirria,2,3/24/2026,3:34:44 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1864,4172785,QuesaBirria,2,3/24/2026,3:35:11 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1865,4172786,QuesaBirria,2,3/24/2026,3:49:15 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1866,4172787,QuesaBirria,2,3/24/2026,4:00:31 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1867,4172788,QuesaBirria,2,3/24/2026,4:18:21 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1868,4172789,QuesaBirria,2,3/24/2026,4:40:38 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1869,4172790,QuesaBirria,2,3/24/2026,4:56:02 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1870,4172791,QuesaBirria,3,3/24/2026,5:19:32 PM,93,279,UST COMACH,Onsite,Main,Birria
1871,4172792,QuesaBirria,2,3/24/2026,5:19:39 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1872,4172793,QuesaBirria,2,3/24/2026,5:19:46 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1873,4172794,QuesaBirria,4,3/24/2026,5:19:55 PM,109.5,438,UST COMACH,Onsite,Main,Birria
1874,4172795,QuesaBirria,2,3/24/2026,5:22:19 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1875,4172796,QuesaBirria,2,3/24/2026,5:27:08 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1876,4172797,QuesaBirria,4,3/24/2026,5:28:02 PM,109.5,438,UST COMACH,Onsite,Main,Birria
1877,4172798,QuesaBirria,4,3/24/2026,5:28:45 PM,109.5,438,UST COMACH,Onsite,Main,Birria
1878,4173802,QuesaBirria,4,3/25/2026,3:56:05 PM,109.5,438,UST JPIA,Onsite,Main,Birria
1879,4173803,QuesaBirria,2,3/25/2026,4:00:01 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1880,4173804,QuesaBirria,2,3/25/2026,4:08:36 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1881,4173805,QuesaBirria,2,3/25/2026,4:19:11 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1882,4173806,QuesaBirria,1,3/25/2026,4:19:20 PM,119,119,UST JPIA,Onsite,Main,Birria
1883,4173807,QuesaBirria,1,3/25/2026,4:27:04 PM,119,119,UST JPIA,Onsite,Main,Birria
1884,4173808,QuesaBirria,2,3/25/2026,4:27:39 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1885,4173809,QuesaBirria,3,3/25/2026,4:30:11 PM,93,279,UST JPIA,Onsite,Main,Birria
1886,4173810,QuesaBirria,1,3/25/2026,4:33:28 PM,119,119,UST JPIA,Onsite,Main,Birria
1887,4173811,QuesaBirria,2,3/25/2026,4:45:01 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1888,4173812,QuesaBirria,2,3/25/2026,4:47:57 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1889,4173813,QuesaBirria,1,3/25/2026,4:52:57 PM,119,119,UST JPIA,Onsite,Main,Birria
1890,4173814,QuesaBirria,1,3/25/2026,4:56:54 PM,119,119,UST JPIA,Onsite,Main,Birria
1891,4173815,QuesaBirria,2,3/25/2026,4:57:53 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1892,4173816,QuesaBirria,1,3/25/2026,5:07:57 PM,119,119,UST JPIA,Onsite,Main,Birria
1893,4173817,QuesaBirria,4,3/25/2026,5:18:05 PM,109.5,438,UST JPIA,Onsite,Main,Birria
1894,4173818,QuesaBirria,4,3/25/2026,5:23:02 PM,109.5,438,UST JPIA,Onsite,Main,Birria
1895,4173819,QuesaBirria,2,3/25/2026,5:27:08 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1896,4173820,QuesaBirria,2,3/25/2026,5:28:02 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1897,4173821,QuesaBirria,2,3/25/2026,5:28:45 PM,109.5,219,UST JPIA,Onsite,Main,Birria
1898,4173822,QuesaBirria,4,3/25/2026,5:30:13 PM,109.5,438,UST JPIA,Onsite,Main,Birria
1899,4173823,QuesaBirria,4,3/25/2026,5:43:29 PM,109.5,438,UST JPIA,Onsite,Main,Birria
1900,4173824,QuesaBirria,2,3/25/2026,5:56:22 PM,119,238,UST JPIA,Onsite,Main,Birria
1901,4177201,QuesaBirria,2,3/25/2026,12:18:50 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1902,4177202,QuesaBirria,3,3/25/2026,12:19:04 PM,93,279,UST COMACH,Onsite,Main,Birria
1903,4177203,QuesaBirria,2,3/25/2026,12:19:14 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1904,4177204,QuesaBirria,2,3/25/2026,12:19:24 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1905,4177205,QuesaBirria,2,3/25/2026,12:19:35 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1906,4177206,QuesaBirria,2,3/25/2026,12:36:26 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1907,4177207,QuesaBirria,2,3/25/2026,12:38:48 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1908,4177208,QuesaBirria,2,3/25/2026,1:08:52 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1909,4177209,QuesaBirria,3,3/25/2026,1:09:12 PM,93,279,UST COMACH,Onsite,Main,Birria
1910,4177210,QuesaBirria,3,3/25/2026,1:10:25 PM,93,279,UST COMACH,Onsite,Main,Birria
1911,4177211,QuesaBirria,2,3/25/2026,1:11:24 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1912,4177212,QuesaBirria,3,3/25/2026,1:12:10 PM,93,279,UST COMACH,Onsite,Main,Birria
1913,4177213,QuesaBirria,2,3/25/2026,1:13:31 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1914,4177214,QuesaBirria,2,3/25/2026,1:14:43 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1915,4177215,QuesaBirria,1,3/25/2026,1:19:13 PM,119,119,UST COMACH,Onsite,Main,Birria
1916,4177216,QuesaBirria,1,3/25/2026,1:23:28 PM,119,119,UST COMACH,Onsite,Main,Birria
1917,4177217,QuesaBirria,2,3/25/2026,1:25:01 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1918,4177218,QuesaBirria,2,3/25/2026,1:33:17 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1919,4177219,QuesaBirria,1,3/25/2026,1:52:44 PM,119,119,UST COMACH,Onsite,Main,Birria
1920,4177220,QuesaBirria,2,3/25/2026,2:24:09 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1921,4177221,QuesaBirria,2,3/25/2026,2:30:41 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1922,4177222,QuesaBirria,2,3/25/2026,2:30:41 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1923,4177223,QuesaBirria,2,3/25/2026,2:44:26 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1924,4177224,QuesaBirria,2,3/25/2026,2:46:12 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1925,4177225,QuesaBirria,2,3/25/2026,2:47:25 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1926,4177226,QuesaBirria,2,3/25/2026,2:52:17 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1927,4177227,QuesaBirria,3,3/25/2026,3:09:25 PM,93,279,UST COMACH,Onsite,Main,Birria
1928,4177228,QuesaBirria,2,3/25/2026,3:24:08 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1929,4177229,QuesaBirria,3,3/25/2026,3:47:18 PM,93,279,UST COMACH,Onsite,Main,Birria
1930,4177230,QuesaBirria,3,3/25/2026,4:08:11 PM,93,279,UST COMACH,Onsite,Main,Birria
1931,4177231,QuesaBirria,3,3/25/2026,4:22:48 PM,93,279,UST COMACH,Onsite,Main,Birria
1932,4177232,QuesaBirria,2,3/25/2026,4:37:39 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1933,4177233,QuesaBirria,2,3/25/2026,4:44:44 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1934,4177234,QuesaBirria,2,3/25/2026,4:46:14 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1935,4177235,QuesaBirria,3,3/25/2026,4:50:54 PM,93,279,UST COMACH,Onsite,Main,Birria
1936,4177236,QuesaBirria,3,3/25/2026,4:54:57 PM,93,279,UST COMACH,Onsite,Main,Birria
1937,4177237,QuesaBirria,3,3/25/2026,4:58:32 PM,93,279,UST COMACH,Onsite,Main,Birria
1938,4177238,QuesaBirria,2,3/25/2026,5:03:05 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1939,4177239,QuesaBirria,6,3/25/2026,5:03:51 PM,109.5,657,UST COMACH,Onsite,Main,Birria
1940,4177240,QuesaBirria,2,3/25/2026,5:09:12 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1941,4177241,QuesaBirria,6,3/25/2026,5:11:36 PM,93,558,UST COMACH,Onsite,Main,Birria
1942,4177243,QuesaBirria,3,3/25/2026,5:21:40 PM,93,279,UST COMACH,Onsite,Main,Birria
1943,4177244,QuesaBirria,1,3/25/2026,5:28:10 PM,119,119,UST COMACH,Onsite,Main,Birria
1944,4177245,QuesaBirria,2,3/25/2026,5:31:38 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1945,4177246,QuesaBirria,2,3/25/2026,5:36:36 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1946,4177247,QuesaBirria,1,3/25/2026,6:10:20 PM,119,119,UST COMACH,Onsite,Main,Birria
1947,4177248,QuesaBirria,2,3/25/2026,6:13:01 PM,109.5,175.2,UST COMACH,Onsite,Main,Birria
1948,4177249,QuesaBirria,2,3/25/2026,6:25:34 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1949,4177250,QuesaBirria,2,3/25/2026,6:42:42 PM,109.5,219,UST COMACH,Onsite,Main,Birria
1950,4172799,QuesaBirria,200,4/12/2026,1:47:30 PM,100,20000,Birthday Bulk Order,Onsite,Main,Birria
